timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-16 07:52:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-16 08:01:06,26.20,78.00,,,,,,,,,,,,667.00,3.26,86.20
2026-08-16 08:22:56,,,,,,,,,,,,,,677.00,3.31,87.80
2026-08-16 08:31:06,26.20,78.00,,,,,,,,,,,,664.00,3.24,85.70
2026-08-16 08:52:56,,,,,,,,,,,,,,668.00,3.27,86.30
2026-08-16 09:01:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-16 09:22:56,,,,,,,,,,,,,,675.00,3.30,87.50
2026-08-16 09:31:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-16 09:52:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-16 10:01:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-16 10:22:56,,,,,,,,,,,,,,669.00,3.27,86.50
2026-08-16 10:31:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-16 10:52:56,,,,,,,,,,,,,,682.00,3.33,88.70
2026-08-16 11:01:06,26.20,78.00,,,,,,,,,,,,681.00,3.33,88.50
2026-08-16 11:22:56,,,,,,,,,,,,,,679.00,3.32,88.20
2026-08-16 11:31:06,26.20,78.00,,,,,,,,,,,,693.00,3.39,90.50
2026-08-16 11:52:56,,,,,,,,,,,,,,678.00,3.31,88.00
2026-08-16 12:01:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-16 12:22:56,,,,,,,,,,,,,,688.00,3.36,89.70
2026-08-16 12:31:06,26.20,78.00,,,,,,,,,,,,677.00,3.31,87.80
2026-08-16 12:52:56,,,,,,,,,,,,,,671.00,3.28,86.80
2026-08-16 13:01:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-16 13:22:56,,,,,,,,,,,,,,669.00,3.27,86.50
2026-08-16 13:31:06,26.20,78.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-16 13:52:56,,,,,,,,,,,,,,673.00,3.29,87.20
2026-08-16 14:01:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-16 14:22:56,,,,,,,,,,,,,,675.00,3.30,87.50
2026-08-16 14:31:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-16 14:52:56,,,,,,,,,,,,,,671.00,3.28,86.80
2026-08-16 15:01:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-16 15:22:56,,,,,,,,,,,,,,677.00,3.31,87.80
2026-08-16 15:31:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-16 15:52:56,,,,,,,,,,,,,,668.00,3.27,86.30
2026-08-16 16:01:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-16 16:22:56,,,,,,,,,,,,,,685.00,3.35,89.20
2026-08-16 16:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-16 16:52:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-16 17:01:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-16 17:22:56,,,,,,,,,,,,,,682.00,3.33,88.70
2026-08-16 17:31:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-16 17:52:56,,,,,,,,,,,,,,675.00,3.30,87.50
2026-08-16 18:01:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-16 18:22:56,,,,,,,,,,,,,,672.00,3.28,87.00
2026-08-16 18:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-16 18:52:56,,,,,,,,,,,,,,669.00,3.27,86.50
2026-08-16 19:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-16 19:22:56,,,,,,,,,,,,,,677.00,3.31,87.80
2026-08-16 19:31:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-16 19:52:56,,,,,,,,,,,,,,666.00,3.26,86.00
2026-08-16 20:01:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-16 20:22:56,,,,,,,,,,,,,,672.00,3.28,87.00
2026-08-16 20:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-16 20:52:56,,,,,,,,,,,,,,672.00,3.28,87.00
2026-08-16 21:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-16 21:22:56,,,,,,,,,,,,,,676.00,3.30,87.70
2026-08-16 21:31:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-16 21:52:56,,,,,,,,,,,,,,673.00,3.29,87.20
2026-08-16 22:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-16 22:22:56,,,,,,,,,,,,,,668.00,3.27,86.30
2026-08-16 22:31:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-16 22:52:56,,,,,,,,,,,,,,678.00,3.31,88.00
2026-08-16 23:01:06,26.20,78.00,,,,,,,,,,,,667.00,3.26,86.20
2026-08-16 23:22:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-16 23:31:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-16 23:52:56,,,,,,,,,,,,,,674.00,3.29,87.30
