timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-14 10:52:56,,,,,,,,,,,,,,674.00,3.29,87.30
2026-08-14 11:01:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-14 11:22:56,,,,,,,,,,,,,,683.00,3.34,88.80
2026-08-14 11:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-14 11:52:56,,,,,,,,,,,,,,695.00,3.40,90.80
2026-08-14 12:01:06,26.20,78.00,,,,,,,,,,,,693.00,3.39,90.50
2026-08-14 12:22:56,,,,,,,,,,,,,,689.00,3.37,89.80
2026-08-14 12:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-14 12:52:56,,,,,,,,,,,,,,671.00,3.28,86.80
2026-08-14 13:01:06,26.20,78.00,,,,,,,,,,,,688.00,3.36,89.70
2026-08-14 13:22:56,,,,,,,,,,,,,,671.00,3.28,86.80
2026-08-14 13:31:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-14 13:52:56,,,,,,,,,,,,,,675.00,3.30,87.50
2026-08-14 14:01:06,26.20,78.00,,,,,,,,,,,,670.00,3.28,86.70
2026-08-14 14:22:56,,,,,,,,,,,,,,689.00,3.37,89.80
2026-08-14 14:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-14 14:52:56,,,,,,,,,,,,,,686.00,3.35,89.30
2026-08-14 15:01:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-14 15:22:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-14 15:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-14 15:52:56,,,,,,,,,,,,,,668.00,3.27,86.30
2026-08-14 16:01:06,26.20,78.00,,,,,,,,,,,,684.00,3.34,89.00
2026-08-14 16:22:56,,,,,,,,,,,,,,681.00,3.33,88.50
2026-08-14 16:31:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-14 16:52:56,,,,,,,,,,,,,,676.00,3.30,87.70
2026-08-14 17:01:06,26.20,78.00,,,,,,,,,,,,666.00,3.26,86.00
2026-08-14 17:22:56,,,,,,,,,,,,,,672.00,3.28,87.00
2026-08-14 17:31:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-14 17:52:56,,,,,,,,,,,,,,682.00,3.33,88.70
2026-08-14 18:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-14 18:22:56,,,,,,,,,,,,,,686.00,3.35,89.30
2026-08-14 18:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-14 18:52:56,,,,,,,,,,,,,,668.00,3.27,86.30
2026-08-14 19:01:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-14 19:22:56,,,,,,,,,,,,,,674.00,3.29,87.30
2026-08-14 19:31:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-14 19:52:56,,,,,,,,,,,,,,674.00,3.29,87.30
2026-08-14 20:01:06,26.20,78.00,,,,,,,,,,,,690.00,3.37,90.00
2026-08-14 20:22:56,,,,,,,,,,,,,,665.00,3.25,85.80
2026-08-14 20:31:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-14 20:52:56,,,,,,,,,,,,,,672.00,3.28,87.00
2026-08-14 21:01:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-14 21:22:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-14 21:31:06,26.20,78.00,,,,,,,,,,,,682.00,3.33,88.70
2026-08-14 21:52:56,,,,,,,,,,,,,,679.00,3.32,88.20
2026-08-14 22:01:06,26.20,78.00,,,,,,,,,,,,687.00,3.36,89.50
2026-08-14 22:22:56,,,,,,,,,,,,,,692.00,3.38,90.30
2026-08-14 22:31:06,26.20,78.00,,,,,,,,,,,,684.00,3.34,89.00
2026-08-14 22:52:56,,,,,,,,,,,,,,669.00,3.27,86.50
2026-08-14 23:01:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-14 23:22:56,,,,,,,,,,,,,,669.00,3.27,86.50
2026-08-14 23:31:06,26.20,78.00,,,,,,,,,,,,673.00,3.29,87.20
2026-08-14 23:52:56,,,,,,,,,,,,,,679.00,3.32,88.20
