timestamp,temperature,humidity,soil_moisture,soil_temp,soil_ec,soil_ph,npk_moisture,npk_temp,npk_ec,npk_ph,N,P,K,resistive_raw,resistive_voltage,resistive_moisture
2026-08-15 15:22:56,,,,,,,,,,,,,,666.00,3.26,86.00
2026-08-15 15:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-15 15:52:56,,,,,,,,,,,,,,667.00,3.26,86.20
2026-08-15 16:01:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-15 16:22:56,,,,,,,,,,,,,,679.00,3.32,88.20
2026-08-15 16:31:06,26.20,78.00,,,,,,,,,,,,672.00,3.28,87.00
2026-08-15 16:52:56,,,,,,,,,,,,,,678.00,3.31,88.00
2026-08-15 17:01:06,26.20,78.00,,,,,,,,,,,,680.00,3.32,88.30
2026-08-15 17:22:56,,,,,,,,,,,,,,669.00,3.27,86.50
2026-08-15 17:31:06,26.20,78.00,,,,,,,,,,,,679.00,3.32,88.20
2026-08-15 17:52:56,,,,,,,,,,,,,,666.00,3.26,86.00
2026-08-15 18:01:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-15 18:22:56,,,,,,,,,,,,,,680.00,3.32,88.30
2026-08-15 18:31:06,26.20,78.00,,,,,,,,,,,,674.00,3.29,87.30
2026-08-15 18:52:56,,,,,,,,,,,,,,677.00,3.31,87.80
2026-08-15 19:01:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-15 19:22:56,,,,,,,,,,,,,,665.00,3.25,85.80
2026-08-15 19:31:06,26.20,78.00,,,,,,,,,,,,675.00,3.30,87.50
2026-08-15 19:52:56,,,,,,,,,,,,,,665.00,3.25,85.80
2026-08-15 20:01:06,26.20,78.00,,,,,,,,,,,,683.00,3.34,88.80
2026-08-15 20:22:56,,,,,,,,,,,,,,672.00,3.28,87.00
2026-08-15 20:31:06,26.20,78.00,,,,,,,,,,,,676.00,3.30,87.70
2026-08-15 20:52:56,,,,,,,,,,,,,,673.00,3.29,87.20
2026-08-15 21:01:06,26.20,78.00,,,,,,,,,,,,668.00,3.27,86.30
2026-08-15 21:22:56,,,,,,,,,,,,,,677.00,3.31,87.80
2026-08-15 21:31:06,26.20,78.00,,,,,,,,,,,,664.00,3.24,85.70
2026-08-15 21:52:56,,,,,,,,,,,,,,663.00,3.24,85.50
2026-08-15 22:01:06,26.20,78.00,,,,,,,,,,,,669.00,3.27,86.50
2026-08-15 22:22:56,,,,,,,,,,,,,,667.00,3.26,86.20
2026-08-15 22:31:06,26.20,78.00,,,,,,,,,,,,678.00,3.31,88.00
2026-08-15 22:52:56,,,,,,,,,,,,,,667.00,3.26,86.20
2026-08-15 23:01:06,26.20,78.00,,,,,,,,,,,,671.00,3.28,86.80
2026-08-15 23:22:56,,,,,,,,,,,,,,670.00,3.28,86.70
2026-08-15 23:31:06,26.20,78.00,,,,,,,,,,,,667.00,3.26,86.20
2026-08-15 23:52:56,,,,,,,,,,,,,,669.00,3.27,86.50
